name,salary,sprocket_player_id,member_id,discord_id,skill_group,franchise,Franchise Staff Position,slot,current_scrim_points,Eligible Through
fasterthanfalcon,13.0,165,169,681582337179648043,Champion League,FP,NA,NONE,0,Not Eligible
Kaeso Clarus,16.0,261,265,151882545414275072,Master League,FP,NA,NONE,0,Not Eligible
zohninja,16.0,4410,4469,230448222747885568,Master League,FP,NA,NONE,0,Not Eligible
Freeze14,10.5,3157,3216,517556038036357122,Academy League,FP,NA,NONE,0,Not Eligible
Americas F1nest,15.0,680,688,399746371206250526,Champion League,Foxes,Captain,PLAYERC,0,Not Eligible
Snazzy,12.5,1731,1788,421705563798241291,Academy League,FP,NA,NONE,0,Not Eligible
smooch,19.0,3459,3518,311602367864897537,Premier League,Pend,NA,NONE,0,Not Eligible
ANONYMOUS,12.5,2009,2068,335503739110686721,Academy League,FP,NA,NONE,0,Not Eligible
LaizyWaizy,14.5,6200,6241,1217889320090734602,Champion League,Pend,NA,NONE,0,Not Eligible
AlfredoTomato,11.0,4040,4098,479457097629696020,Academy League,FP,NA,NONE,0,Not Eligible
HannandGrenade,15.0,3790,3849,236937612189761537,Champion League,Hive,Assistant General Manager,PLAYERC,0,Not Eligible
Arodjr06,16.0,5958,6006,715799747998253087,Champion League,Pend,NA,NONE,0,Not Eligible
Dalaxy55,13.0,2972,3031,695077010061393982,Champion League,FP,NA,NONE,0,Not Eligible
Rada,5.0,4861,4920,133068685945470976,Foundation League,FP,NA,NONE,0,Not Eligible
Tech,16.5,4311,4370,239271786070409217,Master League,FP,NA,NONE,0,Not Eligible
SoloMan,17.0,1901,1960,244574519027564544,Master League,FP,NA,NONE,0,Not Eligible
Hyperr,17.0,3689,3748,395521032640790529,Master League,FP,NA,NONE,0,Not Eligible
Chadley,18.0,4612,4671,500064669432545300,Master League,Bulls,NA,PLAYERB,3,Not Eligible
Wolfighter,12.0,2573,2632,200060636309356544,Academy League,FP,NA,NONE,0,Not Eligible
Ech0,14.5,992,1005,241465418391224320,Champion League,FP,NA,NONE,0,Not Eligible
Luvvkajinn,17.0,5985,6033,698373707919261786,Master League,Pend,NA,NONE,0,Not Eligible
The Sprinkler,10.5,3234,3293,266378007482990592,Academy League,FP,NA,NONE,0,Not Eligible
Stale Popcorn,9.5,1308,1332,137762763912118272,Foundation League,FP,NA,NONE,0,Not Eligible
SwitchLuck,12.0,1623,1653,306645979682308097,Academy League,FP,NA,NONE,0,Not Eligible
Moyst,14.5,3931,3990,525940443083440128,Champion League,FP,NA,NONE,0,Not Eligible
Capsyze,19.0,1968,2027,151891477734096906,Premier League,FP,NA,NONE,0,Not Eligible
rudy,13.5,454,460,342105735125270530,Champion League,FP,NA,NONE,0,Not Eligible
Onlyoneivan,9.5,2351,2410,669301992329445389,Foundation League,FP,NA,NONE,0,Not Eligible
Greb,16.0,5706,5765,382970315136827403,Champion League,FP,NA,NONE,0,Not Eligible
sweet,19.5,4970,5028,200422015985778688,Premier League,FP,NA,NONE,0,Not Eligible
Arrogantmeat,14.0,23,24,376457949217947651,Champion League,FP,NA,NONE,0,Not Eligible
Hakoui,13.5,197,201,157307432245264384,Champion League,FP,NA,NONE,0,Not Eligible
ozzy3609,14.5,4589,4648,416017736527773707,Champion League,Spartans,Captain,PLAYERG,0,Not Eligible
Temporal Rhyme,10.0,3310,3369,514522623666028555,Foundation League,FP,NA,NONE,0,Not Eligible
Kravenz,9.5,1492,1518,259763822225653760,Foundation League,FP,NA,NONE,0,Not Eligible
physlo,16.5,4208,4266,224524331890245633,Master League,FP,NA,NONE,0,Not Eligible
Frisbee,19.5,3452,3511,455375744181207040,Premier League,FP,NA,NONE,0,Not Eligible
SUP3RSoN1K,14.0,2177,2236,96702665265786880,Champion League,FP,NA,NONE,0,Not Eligible
Stix,10.5,1614,1644,322626209626193920,Academy League,FP,NA,NONE,0,Not Eligible
Mayt,18.0,3958,4016,728799024131342348,Premier League,FP,NA,NONE,0,Not Eligible
trooler,13.5,5638,5697,214091528128299008,Academy League,FP,NA,NONE,0,Not Eligible
Looke,12.5,5371,5429,991892316962955276,Academy League,Pend,NA,NONE,0,Not Eligible
dxrkv1per,11.5,5096,5154,372031184500162562,Academy League,Pend,NA,NONE,0,Not Eligible
Chayannev376,10.5,923,934,118891458131525633,Academy League,FP,NA,NONE,0,Not Eligible
Wacky,12.0,5609,5668,449301754161528832,Academy League,Sabres,NA,NONE,0,Not Eligible
MrWoodster,14.0,2743,2802,305826537712779264,Champion League,FP,NA,NONE,0,Not Eligible
Wisk,12.5,1749,1806,375846629716262913,Academy League,FP,NA,NONE,0,Not Eligible
Lep,9.5,2915,2974,303270381773389834,Foundation League,FP,NA,NONE,0,Not Eligible
SavageKS,14.5,2419,2478,395113892189306882,Champion League,FP,NA,NONE,0,Not Eligible
KAYO,17.0,3656,3715,388186682039599105,Master League,Pend,NA,NONE,0,Not Eligible
Crayons33,18.5,5983,6031,537844254681202688,Master League,Lightning,Captain,PLAYERC,0,Not Eligible
Dooober,17.0,143,147,172063154686263296,Master League,FP,NA,NONE,0,Not Eligible
Alstedo,11.0,859,869,102220606782590976,Academy League,FP,NA,NONE,0,Not Eligible
Vxsty,14.0,5725,5784,208719642061963264,Champion League,FP,NA,NONE,0,Not Eligible
QUINN,16.5,2319,2378,421075933764517899,Master League,FP,NA,NONE,0,Not Eligible
Thumper777,9.5,1349,1373,165954323077922816,Foundation League,FP,NA,NONE,0,Not Eligible
Zeehc,13.5,5775,5834,222773369580421130,Academy League,FP,NA,NONE,0,Not Eligible
jaevah,15.5,5474,5533,1078504678020628593,Master League,FP,NA,NONE,0,Not Eligible
Wray,16.5,623,630,161627255297015809,Master League,Shadow,Franchise Manager,NONE,0,Not Eligible
Leppo,14.5,5516,5575,412856595689766912,Champion League,FP,NA,PLAYERF,0,Not Eligible
s3mi0tic,11.0,5436,5495,701587430289047562,Academy League,FP,NA,NONE,0,Not Eligible
Bonitafox,8.0,5382,5440,142142128825303041,Foundation League,Ducks,NA,PLAYERF,0,Not Eligible
tbrock,13.5,3502,3561,444574391053975553,Academy League,Pend,NA,NONE,0,Not Eligible
NormalCoconut30,14.5,2225,2284,332354795887132672,Champion League,FP,NA,NONE,0,Not Eligible
Sayton,9.0,1270,1294,235226031911337984,Foundation League,FP,NA,NONE,0,Not Eligible
Roosty,8.5,3376,3435,911481310344806450,Foundation League,FP,NA,NONE,0,Not Eligible
Bearhawk,12.5,683,691,531942050992488480,Academy League,FP,NA,NONE,0,Not Eligible
Kiinbi,13.5,2124,2183,143968182368075776,Champion League,FP,NA,NONE,0,Not Eligible
Stingray,19.0,5108,5166,274188759187193866,Premier League,Outlaws,NA,NONE,0,Not Eligible
Tiger.,14.5,2364,2423,314083080589803520,Champion League,FP,NA,PLAYERG,0,Not Eligible
Minamacky,19.0,352,357,224580301735723009,Premier League,FP,NA,NONE,0,Not Eligible
Ant,11.5,1643,1673,244688236167823361,Academy League,Puffins,NA,NONE,0,Not Eligible
MonsterJamers,13.0,356,361,205851594653302784,Academy League,FP,NA,NONE,0,Not Eligible
Pie,16.0,218,222,354091698772508687,Champion League,Pend,NA,NONE,0,Not Eligible
Plumber,10.5,2373,2432,750490064164880394,Foundation League,FP,NA,NONE,0,Not Eligible
LIXN,11.0,4757,4816,1017586933351845889,Academy League,FP,NA,NONE,0,Not Eligible
Sludgybeast,12.5,2233,2292,254170579643531264,Academy League,FP,NA,NONE,0,Not Eligible
Miller_Ball_22,13.5,351,356,499747728881090560,Champion League,FP,NA,NONE,0,Not Eligible
Two-Punch Man,5.0,4828,4887,805190587854094377,Foundation League,FP,NA,NONE,0,Not Eligible
Stump,13.0,1312,1336,279696084144488448,Champion League,FP,NA,NONE,0,Not Eligible
Huntu,17.0,6093,6139,469313524447969302,Master League,FP,NA,PLAYERG,0,Not Eligible
n0maa,15.5,4003,4062,114414651126579200,Master League,FP,NA,NONE,0,Not Eligible
Kincaid,13.5,686,694,216245780497956865,Champion League,FP,NA,NONE,0,Not Eligible
Hermod,16.5,203,207,232306757697798144,Master League,Express,NA,PLAYERA,0,Not Eligible
IamDmachinee,9.5,3436,3495,209470787898310656,Foundation League,FP,NA,NONE,0,Not Eligible
EastSideSamurai,11.5,699,707,173671361271693312,Academy League,FP,NA,NONE,0,Not Eligible
Sup3rStup,7.5,1316,1340,410213218229944330,Foundation League,FP,NA,NONE,0,Not Eligible
Pat,19.5,2874,2933,259767191090495490,Premier League,FP,NA,NONE,0,Not Eligible
Godfazes,12.0,5476,5535,1035707470066233384,Academy League,FP,NA,NONE,0,Not Eligible
John McVegan,12.5,4501,4560,1133712510118268938,Academy League,Ducks,NA,NONE,0,Not Eligible
HotxGrandma,11.5,2020,2079,218055228463906817,Academy League,FP,NA,NONE,0,Not Eligible
Chief Ulfhednar,11.5,4493,4552,456625321702326283,Academy League,FP,NA,NONE,0,Not Eligible
Batch,13.0,3619,3678,520387949620363275,Champion League,FP,NA,NONE,0,Not Eligible
darkfire,10.5,119,122,182686921678520329,Academy League,FP,NA,NONE,0,Not Eligible
Krops,15.5,294,298,249363528874590209,Master League,FP,NA,NONE,0,Not Eligible
Shazzy,18.5,722,730,307669223516405761,Premier League,FP,NA,NONE,0,Not Eligible
Deity,20.0,5307,5365,344825831803060224,Premier League,FP,NA,NONE,0,Not Eligible
Comp,20.0,941,952,218459064701681674,Premier League,FP,NA,NONE,0,Not Eligible
LegitMatthew,12.0,2670,2729,100769241363402752,Academy League,FP,NA,NONE,0,Not Eligible
Sealclap,13.5,475,481,342463054581202946,Champion League,FP,NA,NONE,0,Not Eligible
Cart,18.5,4549,4608,404039440747462657,Premier League,FP,NA,NONE,0,Not Eligible
Jet,17.0,763,771,498788273473191936,Premier League,FP,NA,NONE,0,Not Eligible
Collobir,18.0,3037,3096,709221063044890734,Master League,Eclipse,NA,PLAYERD,0,Not Eligible
drip_status,14.5,5004,5062,535302195088982037,Champion League,FP,NA,NONE,0,Not Eligible
Progress,15.0,5554,5613,547853478433652772,Champion League,FP,NA,NONE,0,Not Eligible
B++,13.0,32,33,188390288182476800,Academy League,Rhinos,General Manager,PLAYERA,0,Not Eligible
RetroM,9.5,4903,4961,410881216347111426,Foundation League,FP,NA,NONE,0,Not Eligible
Justice,17.0,4650,4709,398354356014940171,Master League,FP,NA,NONE,0,Not Eligible
V0J0,16.0,1794,1851,315682494290591744,Master League,FP,NA,NONE,0,Not Eligible
Cereal_Killer,9.0,4470,4529,920369318431178772,Foundation League,FP,NA,NONE,0,Not Eligible
Mojomo,16.5,4357,4416,923691915201871893,Master League,FP,NA,NONE,0,Not Eligible
Nyte,13.5,2086,2145,707362783905185834,Champion League,FP,NA,NONE,0,Not Eligible
ChrisPTaco,10.0,2220,2279,173593184075513856,Foundation League,Eclipse,NA,PLAYERC,0,Not Eligible
ItsChr1st1an,13.0,5595,5654,340635564653019146,Champion League,FP,NA,NONE,0,Not Eligible
Chunky,19.0,5224,5282,1033402643684536330,Premier League,FP,NA,NONE,0,Not Eligible
CatDad,19.5,1752,1809,830779151790899220,Premier League,Knights,NA,PLAYERD,0,Not Eligible
Connor,12.0,5324,5382,693910378039607327,Academy League,Blizzard,NA,PLAYERE,0,Not Eligible
TheGameHopper,16.5,2307,2366,338075676458352641,Master League,FP,NA,NONE,0,Not Eligible
Rilo,17.5,5501,5560,554844162965635102,Master League,FP,NA,NONE,0,Not Eligible
Darkclaw,14.5,5585,5645,203349437899210753,Champion League,FP,NA,NONE,0,Not Eligible
Memo,14.0,5354,5412,674418412826525728,Champion League,Express,Captain,NONE,0,Not Eligible
Swordsofevil,5.5,4044,4102,963180471515242547,Foundation League,FP,NA,NONE,0,Not Eligible
Jimbo,19.5,4269,4327,703890434929459251,Premier League,Shadow,NA,PLAYERE,0,Not Eligible
Yesper,19.0,1811,1869,178996302686715906,Premier League,FP,NA,NONE,0,Not Eligible
SPARTACUS,16.5,2207,2266,364218189342834698,Master League,FP,NA,NONE,0,Not Eligible
Marchosias,16.5,5946,5994,874304068577800262,Master League,Pend,NA,NONE,0,Not Eligible
Sgt__Tamale,12.0,2496,2555,216772514913845248,Academy League,FP,NA,NONE,0,Not Eligible
Savageskill8888,13.0,6153,6198,1292534785482162239,Academy League,Pend,NA,NONE,0,Not Eligible
Theereal24,13.0,5020,5078,152234408756117504,Champion League,FP,NA,NONE,0,Not Eligible
DDia,13.5,121,124,398631743802048514,Champion League,FP,NA,NONE,0,Not Eligible
wavy navy,17.0,3219,3278,369894273392574464,Master League,FP,NA,NONE,0,Not Eligible
Sinthesized,10.5,4209,4267,539782910719426570,Academy League,FP,NA,NONE,0,Not Eligible
pufi,9.0,4698,4757,531581065232384007,Foundation League,FP,NA,NONE,0,Not Eligible
bobbyboi,12.0,2718,2777,835591434073669632,Academy League,FP,NA,NONE,0,Not Eligible
YeetyBoiiiii,14.0,2698,2757,442743918694498305,Champion League,FP,NA,NONE,0,Not Eligible
Hormiga94_,11.5,5586,5646,340002935352066049,Academy League,Wizards,NA,NONE,0,Not Eligible
Xeia,13.0,774,783,181344718158954506,Academy League,Pend,NA,NONE,0,Not Eligible
Vito,9.0,611,618,297506143855443970,Foundation League,FP,NA,NONE,0,Not Eligible
crusaderx39,6.5,958,969,195519511024107520,Foundation League,FP,NA,NONE,0,Not Eligible
astro,11.0,829,838,218159386282033153,Academy League,FP,NA,NONE,0,Not Eligible
ScRubbzy62,13.0,473,479,382380278829678592,Champion League,FP,NA,NONE,0,Not Eligible
Richmond Rat,17.0,2951,3010,689171562347495426,Master League,FP,NA,NONE,0,Not Eligible
Eniity,16.5,3556,3615,694368656347365387,Master League,FP,NA,NONE,0,Not Eligible
ketterbomb,15.0,2200,2259,226054501226774528,Champion League,FP,NA,NONE,0,Not Eligible
Mooltipass,11.0,357,362,314480598003744769,Academy League,FP,NA,NONE,0,Not Eligible
Forgotten,10.5,5968,6016,680628781660110935,Foundation League,Pend,NA,NONE,0,Not Eligible
InsaneCain420,8.5,4350,4409,568565836957089798,Foundation League,FP,NA,NONE,0,Not Eligible
MrRares,10.5,2471,2530,415860332335071242,Academy League,FP,NA,NONE,0,Not Eligible
AxPancake,13.5,553,560,191418330840694785,Champion League,FP,NA,NONE,0,Not Eligible
slendy,16.5,767,775,354042372914675715,Master League,Wizards,Captain,PLAYERA,0,Not Eligible
Schell,11.0,1756,1813,529763234836643841,Academy League,FP,NA,NONE,0,Not Eligible
Dukenator76,19.5,828,837,107307158609137664,Premier League,FP,NA,NONE,0,Not Eligible
Gweninthal,17.0,6078,6124,849794057941418056,Master League,Pend,NA,NONE,0,Not Eligible
Synthery,5.0,4869,4927,864252213652226048,Foundation League,FP,NA,PLAYERF,0,Not Eligible
dep.,14.0,2657,2716,178540348254060544,Champion League,FP,NA,NONE,0,Not Eligible
Undead,11.0,3596,3655,514942472598585364,Foundation League,Pend,NA,NONE,0,Not Eligible
Voldi_II,12.0,6024,6072,702272638503878968,Academy League,Outlaws,NA,PLAYERC,0,Not Eligible
MarksM401,13.5,1160,1184,323560412501114882,Champion League,FP,NA,NONE,0,Not Eligible
Invis,11.0,708,716,114844772497096706,Academy League,FP,NA,NONE,0,Not Eligible
Mlu legend,14.0,3954,4012,353011954991759382,Champion League,FP,NA,PLAYERF,0,Not Eligible
xerm,10.5,5197,5255,750330908518645811,Foundation League,Pend,NA,NONE,0,Not Eligible
Vulii,11.5,1840,1898,516350304112082946,Academy League,FP,NA,NONE,0,Not Eligible
Shoelace,20.5,2693,2752,298598025402646530,Premier League,Knights,NA,PLAYERB,0,Not Eligible
kiko!,12.0,2473,2532,540348778700341268,Academy League,FP,NA,NONE,0,Not Eligible
UnearthlyLegend,18.0,594,601,295614132517076995,Premier League,FP,NA,NONE,0,Not Eligible
Not Juice,19.0,376,382,260662398363369482,Premier League,FP,NA,NONE,0,Not Eligible
Wizzy,13.5,2421,2480,794243990106013706,Academy League,Wizards,Captain,PLAYERB,6,Not Eligible
byronthebear,10.5,1957,2016,179956181815656450,Foundation League,Comets,NA,PLAYERD,0,Not Eligible
J-Speaks,12.0,5149,5207,469890945291255838,Academy League,FP,NA,NONE,0,Not Eligible
Mmarite,14.0,4258,4316,616780000825442304,Champion League,FP,NA,NONE,0,Not Eligible
Sea,17.0,3196,3255,337748184317165568,Master League,FP,NA,NONE,0,Not Eligible
AnarchySoldat,11.5,861,871,292379054542422017,Academy League,FP,NA,NONE,0,Not Eligible
Meeseeks,13.0,1724,1754,193144549156192256,Champion League,FP,NA,NONE,0,Not Eligible
Joe0904,12.0,682,690,410923224029986821,Academy League,FP,NA,NONE,0,Not Eligible
LaBarey,14.5,5316,5374,1079909878396620933,Champion League,Tyrants,NA,PLAYERA,0,Not Eligible
Flat Moon,13.5,3857,3916,189120491515019264,Academy League,FP,NA,NONE,0,Not Eligible
Sirbaiden,11.0,3449,3508,229648770315321354,Academy League,FP,NA,NONE,0,Not Eligible
Slugdog,14.0,5015,5073,323241994753277954,Champion League,FP,NA,NONE,0,Not Eligible
KnightFire,12.0,1429,1454,364947569148952578,Academy League,FP,NA,NONE,0,Not Eligible
dis-ease,16.5,4555,4614,501778913610039297,Master League,FP,NA,NONE,0,Not Eligible
XerNaut,10.5,4223,4281,339621420541804544,Foundation League,Pend,NA,NONE,0,Not Eligible
Fenrir,13.5,3581,3640,370445420209373185,Academy League,FP,NA,NONE,0,Not Eligible
SupaHottBoii,15.0,2445,2504,264922836492222478,Champion League,Foxes,Assistant General Manager,PLAYERD,0,Not Eligible
Shields,13.0,1802,1860,334569063382777856,Champion League,FP,NA,NONE,0,Not Eligible
TheNio,13.5,4480,4539,293908028351315968,Champion League,FP,NA,NONE,0,Not Eligible
xSauce,20.0,2300,2359,490278953769238529,Premier League,FP,NA,NONE,0,Not Eligible
Kamedez,14.5,1114,1135,152446708578648064,Champion League,FP,NA,NONE,0,Not Eligible
JellyFamMouse,16.5,4743,4802,460981212413165569,Master League,FP,NA,NONE,0,Not Eligible
soberclown,13.5,2315,2374,203794462424432641,Champion League,FP,NA,NONE,0,Not Eligible
Skullninja,12.5,5211,5269,245734714881736704,Academy League,FP,NA,NONE,0,Not Eligible
Mosquera,16.5,5150,5208,633845443364913166,Master League,FP,NA,NONE,0,Not Eligible
Strafe,6.0,5400,5458,352981280750829571,Foundation League,FP,NA,NONE,0,Not Eligible
Stovvadz,16.5,527,534,106611309453275136,Master League,FP,NA,NONE,0,Not Eligible
Paradoxx,14.0,6340,6356,758441489201234001,Champion League,Pend,NA,NONE,0,Not Eligible
boman170,16.0,4402,4461,724028825280839772,Master League,FP,NA,NONE,0,Not Eligible
FrozenWolf,11.0,5545,5604,783854974295080980,Academy League,FP,NA,NONE,0,Not Eligible
NASTiiE,14.0,5334,5392,266109704420196355,Champion League,Pend,NA,NONE,0,Not Eligible
Zyber,15.5,653,660,623524971398037554,Master League,FP,NA,NONE,0,Not Eligible
Deicaf,9.0,4140,4198,704722423521607700,Foundation League,FP,NA,NONE,0,Not Eligible
Islay,14.0,3133,3192,1052778880374689913,Champion League,FP,NA,NONE,0,Not Eligible
BrianD,16.5,2963,3022,161494977602519042,Master League,FP,NA,NONE,0,Not Eligible
Dragon Slayer,8.5,145,149,490231222266494976,Foundation League,FP,NA,NONE,0,Not Eligible
JKmadness,18.5,251,255,327500441006899210,Premier League,FP,NA,NONE,0,Not Eligible
beepbingbongbop,11.5,2629,2688,692365668145823774,Academy League,Pend,NA,NONE,0,Not Eligible
Ashen kite,13.5,6190,6231,1472732168190169221,Academy League,FP,NA,NONE,0,Not Eligible
Forgiiv,8.0,1015,1030,226528831601770496,Foundation League,FP,NA,NONE,0,Not Eligible
RainTheBloodReaper,16.5,4542,4601,391616559329837057,Master League,Pend,NA,NONE,0,Not Eligible
Mattisok,5.0,3801,3860,568662226991448065,Foundation League,FP,NA,NONE,0,Not Eligible
Ryan Reynolds,18.0,5463,5522,750674324674838568,Premier League,FP,NA,NONE,0,Not Eligible
Unborn,17.0,593,600,305716867555917824,Premier League,FP,NA,NONE,0,Not Eligible
Myst4kal,16.5,6054,6100,330363856465428490,Master League,Elite,NA,PLAYERD,0,Not Eligible
Donny_Dont,9.5,2580,2639,701156455050379294,Foundation League,FP,NA,NONE,0,Not Eligible
FULLBL00DN8V,6.0,5617,5676,803987112364867615,Foundation League,Flames,NA,PLAYERF,0,Not Eligible
Momdebbie38,14.0,4681,4740,701490545067032696,Champion League,FP,NA,NONE,0,Not Eligible
EvanXXL,15.5,1006,1020,255514834794315787,Master League,FP,NA,NONE,0,Not Eligible
shondon,9.5,2932,2991,396809714291179521,Foundation League,FP,NA,NONE,0,Not Eligible
ProfDuck,16.0,6127,6172,817784200689352734,Champion League,Sabres,NA,PLAYERC,0,Not Eligible
mystycc,13.0,3236,3295,1145776438218342563,Champion League,FP,NA,NONE,0,Not Eligible
Blasky,16.0,4909,4967,227467498193289217,Master League,FP,NA,NONE,0,Not Eligible
Yooooooooodatboi,16.5,2839,2898,482243001570164738,Master League,FP,NA,NONE,0,Not Eligible
Yuckduck,10.0,1406,1431,295006492023848960,Foundation League,FP,NA,NONE,0,Not Eligible
Kazz,9.5,5109,5167,601423771404075028,Foundation League,Pend,NA,NONE,0,Not Eligible
Texas21Ace,10.0,549,556,234883506940018688,Foundation League,FP,NA,NONE,0,Not Eligible
Bondo,14.0,67,68,264120298511532034,Champion League,FP,NA,NONE,0,Not Eligible
Duct,16.0,6246,5509,119938999056990211,Master League,Jets,Captain,PLAYERB,0,Not Eligible
Duct,17.0,5450,5509,119938999056990211,Master League,Jets,Captain,PLAYERB,0,Not Eligible
DukeOfChutney,19.5,990,1002,206857784816435203,Premier League,FP,NA,NONE,0,Not Eligible
tigro,16.0,4619,4678,697353566712627231,Master League,FP,NA,NONE,0,Not Eligible
MasterFB,17.0,3601,3660,491473943480238080,Master League,Pend,NA,NONE,0,Not Eligible
illegal-function,10.5,1076,1094,156015892369637376,Academy League,FP,NA,NONE,0,Not Eligible
TheLegacy,17.0,3074,3133,497833631432310784,Master League,FP,NA,NONE,0,Not Eligible
Moxas,14.0,3395,3454,602181287045759026,Champion League,FP,NA,NONE,0,Not Eligible
Thimblewit117,11.0,2679,2738,830491817887137863,Academy League,FP,NA,NONE,0,Not Eligible
FallxnAutumn,13.0,1152,1176,240663137609580546,Champion League,FP,NA,NONE,0,Not Eligible
